ID,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
3917,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/15,Parts per billion,10.166667,30,6,28,Parts per million,0.029,0.037,10,31,Parts per billion,3.130435,4,10,6,Parts per million,0.770833,0.9,6,
3918,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/15,Parts per billion,10.166667,30,6,28,Parts per million,0.029,0.037,10,31,Parts per billion,3.130435,4,10,6,Parts per million,0.8,0.8,0,9
3919,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/15,Parts per billion,10.166667,30,6,28,Parts per million,0.029,0.037,10,31,Parts per billion,3.085714,3.6,14,,Parts per million,0.770833,0.9,6,
3920,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/15,Parts per billion,10.166667,30,6,28,Parts per million,0.029,0.037,10,31,Parts per billion,3.085714,3.6,14,,Parts per million,0.8,0.8,0,9
3921,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/16,Parts per billion,11.125,35,21,33,Parts per million,0.022583,0.036,9,31,Parts per billion,3.458333,6,14,9,Parts per million,0.870833,1.4,22,
3922,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/16,Parts per billion,11.125,35,21,33,Parts per million,0.022583,0.036,9,31,Parts per billion,3.458333,6,14,9,Parts per million,0.825,1,22,11
3923,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/16,Parts per billion,11.125,35,21,33,Parts per million,0.022583,0.036,9,31,Parts per billion,3.4375,4.3,14,,Parts per million,0.870833,1.4,22,
3924,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/16,Parts per billion,11.125,35,21,33,Parts per million,0.022583,0.036,9,31,Parts per billion,3.4375,4.3,14,,Parts per million,0.825,1,22,11
3925,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/17,Parts per billion,18.958333,44,21,42,Parts per million,0.023958,0.051,10,43,Parts per billion,3.416667,6,15,9,Parts per million,1.029167,1.5,21,
3926,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/17,Parts per billion,18.958333,44,21,42,Parts per million,0.023958,0.051,10,43,Parts per billion,3.416667,6,15,9,Parts per million,1.016667,1.3,4,15
3927,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/17,Parts per billion,18.958333,44,21,42,Parts per million,0.023958,0.051,10,43,Parts per billion,3.4,5,14,,Parts per million,1.029167,1.5,21,
3928,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/17,Parts per billion,18.958333,44,21,42,Parts per million,0.023958,0.051,10,43,Parts per billion,3.4,5,14,,Parts per million,1.016667,1.3,4,15
3929,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/18,Parts per billion,29.347826,44,7,42,Parts per million,0.016042,0.032,10,27,Parts per billion,3.173913,4,11,6,Parts per million,1.243478,1.9,7,
3930,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/18,Parts per billion,29.347826,44,7,42,Parts per million,0.016042,0.032,10,27,Parts per billion,3.173913,4,11,6,Parts per million,1.254167,1.6,7,18
3931,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/18,Parts per billion,29.347826,44,7,42,Parts per million,0.016042,0.032,10,27,Parts per billion,3.128571,3.6,17,,Parts per million,1.243478,1.9,7,
3932,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/18,Parts per billion,29.347826,44,7,42,Parts per million,0.016042,0.032,10,27,Parts per billion,3.128571,3.6,17,,Parts per million,1.254167,1.6,7,18
3933,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/19,Parts per billion,23.458333,36,18,34,Parts per million,0.011667,0.021,9,18,Parts per billion,2.916667,3,0,4,Parts per million,1.108333,1.5,23,
3934,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/19,Parts per billion,23.458333,36,18,34,Parts per million,0.011667,0.021,9,18,Parts per billion,2.916667,3,0,4,Parts per million,1.095833,1.3,23,15
3935,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/19,Parts per billion,23.458333,36,18,34,Parts per million,0.011667,0.021,9,18,Parts per billion,2.9,3,2,,Parts per million,1.108333,1.5,23,
3936,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2010/10/19,Parts per billion,23.458333,36,18,34,Parts per million,0.011667,0.021,9,18,Parts per billion,2.9,3,2,,Parts per million,1.095833,1.3,23,15
