ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
41068,New York,Queens,New York,2009-04-05,Parts per billion,1.7875,4.8,23,10.95713213213213
41069,New York,Queens,New York,2009-04-06,Parts per billion,2.3125,4.5,0,6.0
41070,New York,Queens,New York,2009-04-06,Parts per billion,2.3125,4.5,0,6.0
41071,New York,Queens,New York,2009-04-06,Parts per billion,2.275,4.2,2,10.95713213213213
41072,New York,Queens,New York,2009-04-06,Parts per billion,2.275,4.2,2,10.95713213213213
41073,New York,Queens,New York,2009-04-07,Parts per billion,1.870833,3.2,5,4.0
41074,New York,Queens,New York,2009-04-07,Parts per billion,1.870833,3.2,5,4.0
41075,New York,Queens,New York,2009-04-07,Parts per billion,1.8375,2.5,8,10.95713213213213
41076,New York,Queens,New York,2009-04-07,Parts per billion,1.8375,2.5,8,10.95713213213213
41077,New York,Queens,New York,2009-04-08,Parts per billion,5.65,12.9,5,17.0
41078,New York,Queens,New York,2009-04-08,Parts per billion,5.65,12.9,5,17.0
41079,New York,Queens,New York,2009-04-08,Parts per billion,5.6,10.2,23,10.95713213213213
41080,New York,Queens,New York,2009-04-08,Parts per billion,5.6,10.2,23,10.95713213213213
41081,New York,Queens,New York,2009-04-09,Parts per billion,7.6625,22.8,7,31.0
41082,New York,Queens,New York,2009-04-09,Parts per billion,7.6625,22.8,7,31.0
41083,New York,Queens,New York,2009-04-09,Parts per billion,7.625,16.2,8,10.95713213213213
41084,New York,Queens,New York,2009-04-09,Parts per billion,7.625,16.2,8,10.95713213213213
41085,New York,Queens,New York,2009-04-10,Parts per billion,6.404167,19.3,6,27.0
41086,New York,Queens,New York,2009-04-10,Parts per billion,6.404167,19.3,6,27.0
41087,New York,Queens,New York,2009-04-10,Parts per billion,6.375,17.4,8,10.95713213213213
41088,New York,Queens,New York,2009-04-10,Parts per billion,6.375,17.4,8,10.95713213213213
41089,New York,Queens,New York,2009-04-11,Parts per billion,2.147368,5.5,18,7.0
41090,New York,Queens,New York,2009-04-11,Parts per billion,2.147368,5.5,18,7.0
41091,New York,Queens,New York,2009-04-11,Parts per billion,2.3,5.0,20,10.95713213213213
41092,New York,Queens,New York,2009-04-11,Parts per billion,2.3,5.0,20,10.95713213213213
41093,New York,Queens,New York,2009-04-12,Parts per billion,1.6125,3.7,9,4.0
41094,New York,Queens,New York,2009-04-12,Parts per billion,1.6125,3.7,9,4.0
41095,New York,Queens,New York,2009-04-12,Parts per billion,1.575,3.0,11,10.95713213213213
41096,New York,Queens,New York,2009-04-12,Parts per billion,1.575,3.0,11,10.95713213213213
41097,New York,Queens,New York,2009-04-13,Parts per billion,2.554167,6.7,3,9.0
41098,New York,Queens,New York,2009-04-13,Parts per billion,2.554167,6.7,3,9.0
41099,New York,Queens,New York,2009-04-13,Parts per billion,2.5125,5.7,5,10.95713213213213
41100,New York,Queens,New York,2009-04-13,Parts per billion,2.5125,5.7,5,10.95713213213213
41101,New York,Queens,New York,2009-04-14,Parts per billion,4.0125,12.1,5,17.0
41102,New York,Queens,New York,2009-04-14,Parts per billion,4.0125,12.1,5,17.0
41103,New York,Queens,New York,2009-04-14,Parts per billion,3.9875,10.2,5,10.95713213213213
41104,New York,Queens,New York,2009-04-14,Parts per billion,3.9875,10.2,5,10.95713213213213
41105,New York,Queens,New York,2009-04-15,Parts per billion,2.010526,6.0,22,9.0
41106,New York,Queens,New York,2009-04-15,Parts per billion,2.010526,6.0,22,9.0
41107,New York,Queens,New York,2009-04-15,Parts per billion,2.016667,4.9,23,10.95713213213213
41108,New York,Queens,New York,2009-04-15,Parts per billion,2.016667,4.9,23,10.95713213213213
41109,New York,Queens,New York,2009-04-16,Parts per billion,3.308333,9.7,5,13.0
41110,New York,Queens,New York,2009-04-16,Parts per billion,3.308333,9.7,5,13.0
41111,New York,Queens,New York,2009-04-16,Parts per billion,3.275,6.8,5,10.95713213213213
41112,New York,Queens,New York,2009-04-16,Parts per billion,3.275,6.8,5,10.95713213213213
41113,New York,Queens,New York,2009-04-17,Parts per billion,5.4,14.7,6,20.0
41114,New York,Queens,New York,2009-04-17,Parts per billion,5.4,14.7,6,20.0
41115,New York,Queens,New York,2009-04-17,Parts per billion,5.375,11.2,8,10.95713213213213
41116,New York,Queens,New York,2009-04-17,Parts per billion,5.375,11.2,8,10.95713213213213
41117,New York,Queens,New York,2009-04-18,Parts per billion,2.7625,6.8,20,9.0
41118,New York,Queens,New York,2009-04-18,Parts per billion,2.7625,6.8,20,9.0
41119,New York,Queens,New York,2009-04-18,Parts per billion,2.725,4.4,20,10.95713213213213
41120,New York,Queens,New York,2009-04-18,Parts per billion,2.725,4.4,20,10.95713213213213
41121,New York,Queens,New York,2009-04-19,Parts per billion,0.8625,2.3,4,3.0
41122,New York,Queens,New York,2009-04-19,Parts per billion,0.8625,2.3,4,3.0
41123,New York,Queens,New York,2009-04-19,Parts per billion,0.825,1.6,5,10.95713213213213
41124,New York,Queens,New York,2009-04-19,Parts per billion,0.825,1.6,5,10.95713213213213
41125,New York,Queens,New York,2009-04-20,Parts per billion,0.6125,1.6,6,1.0
41126,New York,Queens,New York,2009-04-20,Parts per billion,0.6125,1.6,6,1.0
41127,New York,Queens,New York,2009-04-20,Parts per billion,0.5875,1.3,8,10.95713213213213
41128,New York,Queens,New York,2009-04-20,Parts per billion,0.5875,1.3,8,10.95713213213213
41129,New York,Queens,New York,2009-04-21,Parts per billion,1.129167,2.5,8,3.0
41130,New York,Queens,New York,2009-04-21,Parts per billion,1.129167,2.5,8,3.0
41131,New York,Queens,New York,2009-04-21,Parts per billion,1.0875,1.7,11,10.95713213213213
41132,New York,Queens,New York,2009-04-21,Parts per billion,1.0875,1.7,11,10.95713213213213
41133,New York,Queens,New York,2009-04-22,Parts per billion,3.9,8.8,9,11.0
41134,New York,Queens,New York,2009-04-22,Parts per billion,3.9,8.8,9,11.0
41135,New York,Queens,New York,2009-04-22,Parts per billion,3.875,7.5,8,10.95713213213213
41136,New York,Queens,New York,2009-04-22,Parts per billion,3.875,7.5,8,10.95713213213213
41137,New York,Queens,New York,2009-04-23,Parts per billion,1.616667,3.7,5,4.0
41138,New York,Queens,New York,2009-04-23,Parts per billion,1.616667,3.7,5,4.0
41139,New York,Queens,New York,2009-04-23,Parts per billion,1.575,3.1,8,10.95713213213213
41140,New York,Queens,New York,2009-04-23,Parts per billion,1.575,3.1,8,10.95713213213213
41141,New York,Queens,New York,2009-04-24,Parts per billion,6.091667,20.4,6,29.0
41142,New York,Queens,New York,2009-04-24,Parts per billion,6.091667,20.4,6,29.0
41143,New York,Queens,New York,2009-04-24,Parts per billion,6.0625,13.7,5,10.95713213213213
41144,New York,Queens,New York,2009-04-24,Parts per billion,6.0625,13.7,5,10.95713213213213
41145,New York,Queens,New York,2009-04-25,Parts per billion,3.0625,4.6,10,6.0
41146,New York,Queens,New York,2009-04-25,Parts per billion,3.0625,4.6,10,6.0
41147,New York,Queens,New York,2009-04-25,Parts per billion,3.025,3.7,11,10.95713213213213
41148,New York,Queens,New York,2009-04-25,Parts per billion,3.025,3.7,11,10.95713213213213
41149,New York,Queens,New York,2009-04-26,Parts per billion,4.870833,9.5,6,13.0
41150,New York,Queens,New York,2009-04-26,Parts per billion,4.870833,9.5,6,13.0
41151,New York,Queens,New York,2009-04-26,Parts per billion,4.8375,8.9,8,10.95713213213213
41152,New York,Queens,New York,2009-04-26,Parts per billion,4.8375,8.9,8,10.95713213213213
41153,New York,Queens,New York,2009-04-27,Parts per billion,3.104167,5.5,20,7.0
41154,New York,Queens,New York,2009-04-27,Parts per billion,3.104167,5.5,20,7.0
41155,New York,Queens,New York,2009-04-27,Parts per billion,3.0625,4.8,20,10.95713213213213
41156,New York,Queens,New York,2009-04-27,Parts per billion,3.0625,4.8,20,10.95713213213213
41157,New York,Queens,New York,2009-04-28,Parts per billion,3.627273,8.5,5,11.0
41158,New York,Queens,New York,2009-04-28,Parts per billion,3.627273,8.5,5,11.0
41159,New York,Queens,New York,2009-04-28,Parts per billion,3.628571,5.9,5,10.95713213213213
41160,New York,Queens,New York,2009-04-28,Parts per billion,3.628571,5.9,5,10.95713213213213
41161,New York,Queens,New York,2009-04-29,Parts per billion,0.904545,3.0,18,4.0
41162,New York,Queens,New York,2009-04-29,Parts per billion,0.904545,3.0,18,4.0
41163,New York,Queens,New York,2009-04-29,Parts per billion,0.983333,2.4,20,10.95713213213213
41164,New York,Queens,New York,2009-04-29,Parts per billion,0.983333,2.4,20,10.95713213213213
41165,New York,Queens,New York,2009-04-30,Parts per billion,1.35,4.1,5,6.0
41166,New York,Queens,New York,2009-04-30,Parts per billion,1.35,4.1,5,6.0
41167,New York,Queens,New York,2009-04-30,Parts per billion,1.3375,2.7,5,10.95713213213213
41168,New York,Queens,New York,2009-04-30,Parts per billion,1.3375,2.7,5,10.95713213213213
41169,New York,Queens,New York,2009-05-01,Parts per billion,1.279167,2.8,5,3.0
41170,New York,Queens,New York,2009-05-01,Parts per billion,1.279167,2.8,5,3.0
41171,New York,Queens,New York,2009-05-01,Parts per billion,1.25,1.8,17,10.95713213213213
41172,New York,Queens,New York,2009-05-01,Parts per billion,1.25,1.8,17,10.95713213213213
41173,New York,Queens,New York,2009-05-02,Parts per billion,1.070833,2.6,23,3.0
41174,New York,Queens,New York,2009-05-02,Parts per billion,1.070833,2.6,23,3.0
41175,New York,Queens,New York,2009-05-02,Parts per billion,1.0375,2.2,23,10.95713213213213
41176,New York,Queens,New York,2009-05-02,Parts per billion,1.0375,2.2,23,10.95713213213213
41177,New York,Queens,New York,2009-05-03,Parts per billion,1.95,3.9,0,4.0
41178,New York,Queens,New York,2009-05-03,Parts per billion,1.95,3.9,0,4.0
41179,New York,Queens,New York,2009-05-03,Parts per billion,1.925,3.2,8,10.95713213213213
41180,New York,Queens,New York,2009-05-03,Parts per billion,1.925,3.2,8,10.95713213213213
41181,New York,Queens,New York,2009-05-04,Parts per billion,0.504167,1.4,5,1.0
41182,New York,Queens,New York,2009-05-04,Parts per billion,0.504167,1.4,5,1.0
41183,New York,Queens,New York,2009-05-04,Parts per billion,0.4625,0.8,5,10.95713213213213
41184,New York,Queens,New York,2009-05-04,Parts per billion,0.4625,0.8,5,10.95713213213213
41185,New York,Queens,New York,2009-05-05,Parts per billion,0.25,0.8,22,0.0
41186,New York,Queens,New York,2009-05-05,Parts per billion,0.25,0.8,22,0.0
41187,New York,Queens,New York,2009-05-05,Parts per billion,0.2125,0.5,23,10.95713213213213
41188,New York,Queens,New York,2009-05-05,Parts per billion,0.2125,0.5,23,10.95713213213213
41189,New York,Queens,New York,2009-05-06,Parts per billion,1.036364,2.6,18,3.0
41190,New York,Queens,New York,2009-05-06,Parts per billion,1.036364,2.6,18,3.0
41191,New York,Queens,New York,2009-05-06,Parts per billion,0.916667,1.8,14,10.95713213213213
41192,New York,Queens,New York,2009-05-06,Parts per billion,0.916667,1.8,14,10.95713213213213
41193,New York,Queens,New York,2009-05-07,Parts per billion,1.516667,4.6,21,6.0
41194,New York,Queens,New York,2009-05-07,Parts per billion,1.516667,4.6,21,6.0
41195,New York,Queens,New York,2009-05-07,Parts per billion,1.4875,3.7,23,10.95713213213213
41196,New York,Queens,New York,2009-05-07,Parts per billion,1.4875,3.7,23,10.95713213213213
41197,New York,Queens,New York,2009-05-08,Parts per billion,2.691667,8.0,6,11.0
41198,New York,Queens,New York,2009-05-08,Parts per billion,2.691667,8.0,6,11.0
41199,New York,Queens,New York,2009-05-08,Parts per billion,2.65,4.4,8,10.95713213213213
41200,New York,Queens,New York,2009-05-08,Parts per billion,2.65,4.4,8,10.95713213213213
41201,New York,Queens,New York,2009-05-09,Parts per billion,1.820833,4.7,17,6.0
41202,New York,Queens,New York,2009-05-09,Parts per billion,1.820833,4.7,17,6.0
41203,New York,Queens,New York,2009-05-09,Parts per billion,1.7875,3.8,17,10.95713213213213
41204,New York,Queens,New York,2009-05-09,Parts per billion,1.7875,3.8,17,10.95713213213213
41205,New York,Queens,New York,2009-05-10,Parts per billion,0.2375,0.7,21,0.0
41206,New York,Queens,New York,2009-05-10,Parts per billion,0.2375,0.7,21,0.0
41207,New York,Queens,New York,2009-05-10,Parts per billion,0.2,0.6,23,10.95713213213213
41208,New York,Queens,New York,2009-05-10,Parts per billion,0.2,0.6,23,10.95713213213213
41209,New York,Queens,New York,2009-05-11,Parts per billion,1.354167,5.2,22,7.0
41210,New York,Queens,New York,2009-05-11,Parts per billion,1.354167,5.2,22,7.0
41211,New York,Queens,New York,2009-05-11,Parts per billion,1.3125,4.5,23,10.95713213213213
41212,New York,Queens,New York,2009-05-11,Parts per billion,1.3125,4.5,23,10.95713213213213
41213,New York,Queens,New York,2009-05-12,Parts per billion,2.245833,6.6,5,9.0
41214,New York,Queens,New York,2009-05-12,Parts per billion,2.245833,6.6,5,9.0
41215,New York,Queens,New York,2009-05-12,Parts per billion,2.2,4.5,5,10.95713213213213
41216,New York,Queens,New York,2009-05-12,Parts per billion,2.2,4.5,5,10.95713213213213
41217,New York,Queens,New York,2009-05-13,Parts per billion,1.65,3.9,6,4.0
41218,New York,Queens,New York,2009-05-13,Parts per billion,1.65,3.9,6,4.0
41219,New York,Queens,New York,2009-05-13,Parts per billion,1.625,2.6,8,10.95713213213213
41220,New York,Queens,New York,2009-05-13,Parts per billion,1.625,2.6,8,10.95713213213213
41221,New York,Queens,New York,2009-05-14,Parts per billion,0.781818,1.5,4,1.0
41222,New York,Queens,New York,2009-05-14,Parts per billion,0.781818,1.5,4,1.0
41223,New York,Queens,New York,2009-05-14,Parts per billion,0.785714,1.3,5,10.95713213213213
41224,New York,Queens,New York,2009-05-14,Parts per billion,0.785714,1.3,5,10.95713213213213
41225,New York,Queens,New York,2009-05-15,Parts per billion,1.241667,2.8,4,3.0
41226,New York,Queens,New York,2009-05-15,Parts per billion,1.241667,2.8,4,3.0
41227,New York,Queens,New York,2009-05-15,Parts per billion,1.1875,2.0,5,10.95713213213213
41228,New York,Queens,New York,2009-05-15,Parts per billion,1.1875,2.0,5,10.95713213213213
41229,New York,Queens,New York,2009-05-16,Parts per billion,0.38,0.7,14,0.0
41230,New York,Queens,New York,2009-05-16,Parts per billion,0.38,0.7,14,0.0
41231,New York,Queens,New York,2009-05-16,Parts per billion,0.316667,0.5,17,10.95713213213213
41232,New York,Queens,New York,2009-05-16,Parts per billion,0.316667,0.5,17,10.95713213213213
41233,New York,Queens,New York,2009-05-17,Parts per billion,0.716667,1.6,23,1.0
41234,New York,Queens,New York,2009-05-17,Parts per billion,0.716667,1.6,23,1.0
41235,New York,Queens,New York,2009-05-17,Parts per billion,0.6875,1.3,23,10.95713213213213
41236,New York,Queens,New York,2009-05-17,Parts per billion,0.6875,1.3,23,10.95713213213213
41237,New York,Queens,New York,2009-05-18,Parts per billion,1.229167,3.2,23,4.0
41238,New York,Queens,New York,2009-05-18,Parts per billion,1.229167,3.2,23,4.0
41239,New York,Queens,New York,2009-05-18,Parts per billion,1.1875,2.7,23,10.95713213213213
41240,New York,Queens,New York,2009-05-18,Parts per billion,1.1875,2.7,23,10.95713213213213
41241,New York,Queens,New York,2009-05-19,Parts per billion,3.109524,11.4,6,16.0
41242,New York,Queens,New York,2009-05-19,Parts per billion,3.109524,11.4,6,16.0
41243,New York,Queens,New York,2009-05-19,Parts per billion,3.316667,7.2,8,10.95713213213213
41244,New York,Queens,New York,2009-05-19,Parts per billion,3.316667,7.2,8,10.95713213213213
41245,New York,Queens,New York,2009-05-20,Parts per billion,4.175,10.4,7,14.0
41246,New York,Queens,New York,2009-05-20,Parts per billion,4.175,10.4,7,14.0
41247,New York,Queens,New York,2009-05-20,Parts per billion,4.125,9.4,8,10.95713213213213
41248,New York,Queens,New York,2009-05-20,Parts per billion,4.125,9.4,8,10.95713213213213
41249,New York,Queens,New York,2009-05-21,Parts per billion,3.366667,10.8,4,14.0
41250,New York,Queens,New York,2009-05-21,Parts per billion,3.366667,10.8,4,14.0
41251,New York,Queens,New York,2009-05-21,Parts per billion,3.35,7.9,5,10.95713213213213
41252,New York,Queens,New York,2009-05-21,Parts per billion,3.35,7.9,5,10.95713213213213
41253,New York,Queens,New York,2009-05-22,Parts per billion,3.7125,6.5,8,9.0
41254,New York,Queens,New York,2009-05-22,Parts per billion,3.7125,6.5,8,9.0
41255,New York,Queens,New York,2009-05-22,Parts per billion,3.6875,5.6,11,10.95713213213213
41256,New York,Queens,New York,2009-05-22,Parts per billion,3.6875,5.6,11,10.95713213213213
41257,New York,Queens,New York,2009-05-23,Parts per billion,1.225,4.7,1,6.0
41258,New York,Queens,New York,2009-05-23,Parts per billion,1.225,4.7,1,6.0
41259,New York,Queens,New York,2009-05-23,Parts per billion,1.2,4.1,2,10.95713213213213
41260,New York,Queens,New York,2009-05-23,Parts per billion,1.2,4.1,2,10.95713213213213
41261,New York,Queens,New York,2009-05-24,Parts per billion,1.8375,5.9,20,7.0
41262,New York,Queens,New York,2009-05-24,Parts per billion,1.8375,5.9,20,7.0
41263,New York,Queens,New York,2009-05-24,Parts per billion,1.8,4.5,20,10.95713213213213
41264,New York,Queens,New York,2009-05-24,Parts per billion,1.8,4.5,20,10.95713213213213
41265,New York,Queens,New York,2009-05-25,Parts per billion,1.666667,4.1,1,6.0
41266,New York,Queens,New York,2009-05-25,Parts per billion,1.666667,4.1,1,6.0
41267,New York,Queens,New York,2009-05-25,Parts per billion,1.6375,3.2,2,10.95713213213213
41268,New York,Queens,New York,2009-05-25,Parts per billion,1.6375,3.2,2,10.95713213213213
41269,New York,Queens,New York,2009-05-26,Parts per billion,0.583333,1.8,21,1.0
41270,New York,Queens,New York,2009-05-26,Parts per billion,0.583333,1.8,21,1.0
41271,New York,Queens,New York,2009-05-26,Parts per billion,0.5375,1.5,23,10.95713213213213
41272,New York,Queens,New York,2009-05-26,Parts per billion,0.5375,1.5,23,10.95713213213213
